/* Columns are tab delimited. 行间分隔符为Tab键。*/
/* 序列号	双字组	频率	相互信息分值*/
1	中国	53185	4.69339339612	53185
2	美国	31840	5.19176188171	85025
3	发展	26535	7.14269896701	111560
4	经济	22087	8.07034210667	133647
5	国家	21076	4.84091033157	154723
6	问题	19992	8.50211672358	174715
7	一个	19835	5.08647326702	194550
8	工作	18904	6.89133239246	213454
9	台湾	18020	8.39363573728	231474
10	社会	17841	6.6029564076	249315
11	政府	17667	8.04318829791	266982
12	记者	17154	8.08978189963	284136
13	我们	16676	7.17933037085	300812
14	人民	16651	5.06174414404	317463
15	进行	15084	6.18844527135	332547
16	北京	14659	8.76122765868	347206
